,GEOID10,TRACTCE10,BLKGRPCE10,NAMELSAD10,INTPTLAT10,INTPTLON10,TRACT,TRBG,TRBG_STR,ACRES_TOTA,ACRES_LAND,ACRES_WATE,WATER,TRFIPS,CFIPS,SFIPS,CSA,CSA_Name,CBSA,CBSA_Name,COUNTHU10,TOTPOP10,HH,WORKERS,AC_TOT,AC_WATER,AC_LAND,AC_UNPR,D2A_EPHHM,D2B_E8MIXA,D3b,D4a,D2A_Ranked,D2B_Ranked,D4A_Ranked,D3B_Ranked,WalkIndex,geometry,dis_ospace_m,SPEEDLIMIT,crim_50m,crim_100m,tree_10m,tree_50m
68,530330019001,001900,1,Block Group 1,+47.6994924,-122.3280425,1900,1900.1,1900.1,189.25180224,189.26418894,0.0,0,001900,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",1132.0,1529.0,811.0,619.0,189.267990112,0.0,189.267990112,189.268,0.76962,0.713446,345.599,194.704201828,18,16,19,20,18.667,"POLYGON ((-122.3287926743784 47.70138578602928, -122.328680674652 47.70135778613125, -122.3284796746491 47.70136378730317, -122.3284806756215 47.70181778718494, -122.3285256825461 47.70317978638028, -122.3272536814518 47.70317078909802, -122.3257896823846 47.70315979175418, -122.3246736823467 47.70315179435614, -122.3243706822779 47.70314979461852, -122.3231486826233 47.70314079740118, -122.3231376783731 47.70223279772317, -122.3231276739791 47.70132479753484, -122.3207016739086 47.70130780255999, -122.3204086732373 47.70130580319381, -122.317690673745 47.7012878087132, -122.3176626691063 47.70037980885593, -122.3176356662403 47.69947180941315, -122.3203656653331 47.69948980395211, -122.3214866660377 47.69949780148865, -122.3231066654974 47.69950879841938, -122.3230996624826 47.69890079892825, -122.3230956616537 47.69860879875816, -122.323084657673 47.69769079890958, -122.32307465435 47.69677979924977, -122.3230636492704 47.69586679933622, -122.327090649366 47.695898791227, -122.3284336496708 47.69590778865731, -122.329021649964 47.6959157881741, -122.3293586497624 47.69592078680756, -122.3296036498821 47.69592178624683, -122.3305426492768 47.6959257847822, -122.3311186500196 47.69592778321854, -122.332522649727 47.69593778045039, -122.3338036493685 47.69594677808617, -122.3349736505153 47.69595177579662, -122.3349806582351 47.69777077508617, -122.3350216667558 47.6995827744522, -122.3350596739434 47.70121577374798, -122.3350486742304 47.70139577408041, -122.3350406750401 47.70152477403129, -122.3350106754272 47.70164277376865, -122.3349566759097 47.70177677428174, -122.3348836770013 47.70189277384858, -122.3347686765627 47.70202377426978, -122.3346316772889 47.70214477462048, -122.3342946782706 47.70239677495614, -122.3341796786911 47.70250077488387, -122.3340756792122 47.70261277489188, -122.3339736804432 47.70277277567886, -122.3338956809392 47.70292777529976, -122.3338526824025 47.70311177529685, -122.3339026827413 47.7032197750082, -122.3323806820902 47.70320877835107, -122.3305496824805 47.70319178256195, -122.3305366743886 47.7014467830193, -122.3301686738392 47.701442783732, -122.3299616740304 47.70144078425687, -122.3296846745504 47.70143778448191, -122.3292876743803 47.70143378520314, -122.3287926743784 47.70138578602928))",487.1482027087091,33.831300813008134,5.476190476190476,9.571428571428571,1.5121951219512195,7.662921348314606
69,530330019002,001900,2,Block Group 2,+47.6949507,-122.3203287,1900,1900.2,1900.2,102.399151,102.40640042,0.0,0,001900,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",578.0,1362.0,559.0,719.0,102.41,0.0,102.407798767,102.408,0.563342,0.785653,143.726,276.823002316,13,18,18,19,17.5,"POLYGON ((-122.3176116290365 47.69127981192036, -122.3176156248065 47.6903688121675, -122.3203076249762 47.69038280685334, -122.323000625021 47.69039680137282, -122.3230106291843 47.69130880162665, -122.3230216329694 47.69222080047444, -122.3230316372245 47.69313380101635, -122.3230426417907 47.694045800684, -122.3230526453323 47.69495679954817, -122.3230636492704 47.69586679933622, -122.32307465435 47.69677979924977, -122.323084657673 47.69769079890958, -122.3230956616537 47.69860879875816, -122.3230996624826 47.69890079892825, -122.3231066654974 47.69950879841938, -122.3214866660377 47.69949780148865, -122.3203656653331 47.69948980395211, -122.3176356662403 47.69947180941315, -122.3176086610545 47.69856280960943, -122.3175816574126 47.69765481010865, -122.3175856541985 47.69674381062931, -122.3175896500855 47.69583381057754, -122.3175946459396 47.69492281059896, -122.3175986409556 47.69401181101837, -122.3176026371634 47.69310081138131, -122.3176076338589 47.69218981126802, -122.3176116290365 47.69127981192036))",420.0687412362276,21.612903225806452,2.017857142857143,3.8,2.0,4.436619718309859
70,530330019003,001900,3,Block Group 3,+47.6932037,-122.3283714,1900,1900.3,1900.3,119.32003173,119.3276827,0.0,0,001900,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",538.0,1266.0,519.0,710.0,119.330039978,0.0,119.330039978,119.33,0.250875,0.0,96.5555,457.390315654,5,1,17,16,12.0,"POLYGON ((-122.3230426417907 47.694045800684, -122.3230316372245 47.69313380101635, -122.3230216329694 47.69222080047444, -122.3230106291843 47.69130880162665, -122.323000625021 47.69039680137282, -122.3243396252729 47.69040779921965, -122.3256796250633 47.6904177966824, -122.3270196258085 47.69042779367867, -122.3276746258305 47.69043079197849, -122.3281856254927 47.69043279132448, -122.3282676250215 47.69044479145811, -122.3283176258222 47.69046779154831, -122.328623625865 47.69046779012432, -122.328705626671 47.69064379051878, -122.3287716266857 47.69082378995804, -122.3288436287766 47.69105078960127, -122.3288806288132 47.69123879008657, -122.3289066294048 47.69143078971378, -122.3289536360131 47.69281778930026, -122.3289856372716 47.69318078883248, -122.3290316388927 47.69352878903599, -122.3290836330388 47.69208078885494, -122.3290926299794 47.69151578932413, -122.3290736289832 47.69114278919662, -122.3290316267861 47.69083978959981, -122.3289556251428 47.69044878977681, -122.3289546250628 47.69044778994689, -122.3289066250358 47.69029079027464, -122.3288876241354 47.69024779024216, -122.3289596244264 47.69029478976909, -122.3291346248823 47.69036978968482, -122.3291776251625 47.69038878988417, -122.3293836255057 47.69045278878284, -122.3294276251473 47.69046678926237, -122.3297046254977 47.69050478800416, -122.3299756252511 47.69052178804247, -122.33033262564 47.69052578749864, -122.3307246261932 47.69052978656482, -122.3310606260146 47.69054178547942, -122.3313956262856 47.69055478521074, -122.3321496253969 47.6905437836808, -122.3325946261045 47.6905377827408, -122.3332196259047 47.6905207812958, -122.3332686267386 47.69058078148338, -122.3333236265542 47.69066378117216, -122.3336086276121 47.69090178062876, -122.3337136283572 47.69103178029914, -122.3337536292397 47.69114278046924, -122.3337606321989 47.69180578033617, -122.3337656333831 47.69230378020191, -122.3337676344264 47.69246777983297, -122.3337746377429 47.69313077965832, -122.3337816403274 47.69379277911347, -122.333784641599 47.69412477948096, -122.3338036493685 47.69594677808617, -122.332522649727 47.69593778045039, -122.3311186500196 47.69592778321854, -122.3305426492768 47.6959257847822, -122.3296036498821 47.69592178624683, -122.3293586497624 47.69592078680756, -122.329021649964 47.6959157881741, -122.3284336496708 47.69590778865731, -122.327090649366 47.695898791227, -122.3230636492704 47.69586679933622, -122.3230526453323 47.69495679954817, -122.3230426417907 47.694045800684))",674.5946056180786,28.43478260869565,1.6842105263157894,3.008,1.825,9.68141592920354
71,530330020001,002000,1,Block Group 1,+47.6935121,-122.3108328,2000,2000.1,2000.1,137.55698922,130.47954854,7.08698233,0,002000,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",806.0,1514.0,735.0,845.0,137.57,8.0,129.56,120.874,0.318948,0.672598,144.902,304.794858138,6,15,18,19,15.833,"POLYGON ((-122.3056066445392 47.69484083466958, -122.3055206404879 47.6939308352753, -122.3054646382529 47.69331083528238, -122.3054806365172 47.69302183482998, -122.305527636416 47.69278983553026, -122.3056046343463 47.69256283548463, -122.305711634303 47.69234183493037, -122.3058566327104 47.69211483505984, -122.3060546324973 47.69187283477114, -122.3062496314834 47.69168183429809, -122.3064696304955 47.69150283393291, -122.3068486291256 47.69123583331246, -122.3081696246232 47.69031283082942, -122.309473624623 47.69032182846468, -122.3100806255766 47.69032582663002, -122.3111556255559 47.69033382475871, -122.3122316249377 47.69034082281702, -122.3134826252809 47.69034782023878, -122.3134826248765 47.69034181990524, -122.3134436172545 47.68851782044862, -122.3143366176136 47.68852581910914, -122.314931617192 47.68852981759789, -122.3162636168822 47.68854081537109, -122.3175846173693 47.68855081274236, -122.3175906181206 47.68892181231976, -122.3176036218913 47.68964581266196, -122.3176156248065 47.6903688121675, -122.3176116290365 47.69127981192036, -122.3176076338589 47.69218981126802, -122.3148996331287 47.69217481711808, -122.3121936330665 47.69215982265001, -122.3121736372136 47.69306882179421, -122.3121546413489 47.69397782140607, -122.309492640956 47.69395982743847, -122.3094826453943 47.69486882723179, -122.3094696486729 47.69577782626757, -122.3094576526792 47.69668782614531, -122.3094446577552 47.69759682596431, -122.3094806618717 47.69850482593299, -122.3095156651221 47.69941282533492, -122.3095506696217 47.70032082558533, -122.3078786697238 47.70030782823163, -122.3068916691898 47.70029983022538, -122.3042326686965 47.70027883584543, -122.3033176689029 47.70027183799327, -122.3041296653784 47.6993168362025, -122.3048516612636 47.69846983550288, -122.3052076586732 47.69801983408101, -122.3054666577284 47.69756883441357, -122.3055986560408 47.69724283394543, -122.3056906545513 47.69689183379352, -122.3057356527952 47.69654883362885, -122.3057466513983 47.69639383366735, -122.3057136500861 47.69599383406819, -122.3056936496356 47.69575083366149, -122.3056066445392 47.69484083466958))",195.3874229617098,20.597826086956523,2.464788732394366,5.550724637681159,1.7586206896551724,5.819672131147541
72,530330020002,002000,2,Block Group 2,+47.6989841,-122.3135657,2000,2000.2,2000.2,76.06511314,76.0696618,0.0,0,002000,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",457.0,980.0,438.0,483.0,76.0716094971,0.0,76.0716094971,76.0716,0.479658,0.751441,100.95,215.737664042,11,17,19,16,16.333,"POLYGON ((-122.3094446577552 47.69759682596431, -122.3094576526792 47.69668782614531, -122.3120966540342 47.69670682102498, -122.3148416534872 47.69672581555246, -122.3175856541985 47.69674381062931, -122.3175816574126 47.69765481010865, -122.3176086610545 47.69856280960943, -122.3176356662403 47.69947180941315, -122.3176626691063 47.70037980885593, -122.317690673745 47.7012878087132, -122.3172106731531 47.70128381007716, -122.3149716739703 47.70126881427765, -122.312634673908 47.70125181863064, -122.3122536735045 47.70124981941838, -122.311324673747 47.70123882112645, -122.3111156731094 47.70123882220169, -122.3109246728808 47.70123982201186, -122.3095856739873 47.70122882490274, -122.3095506696217 47.70032082558533, -122.3095156651221 47.69941282533492, -122.3094806618717 47.69850482593299, -122.3094446577552 47.69759682596431))",375.5286090048888,21.822916666666664,2.25,3.590909090909091,1.4444444444444444,5.916666666666667
73,530330020003,002000,3,Block Group 3,+47.6946512,-122.3139541,2000,2000.3,2000.3,66.07607124,66.08017967,0.0,0,002000,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",416.0,912.0,395.0,423.0,66.0816421509,0.0,66.0816421509,66.0816,0.664372,0.788191,83.9366,226.954090693,16,18,19,14,16.667,"POLYGON ((-122.3094826453943 47.69486882723179, -122.309492640956 47.69395982743847, -122.3121546413489 47.69397782140607, -122.3121736372136 47.69306882179421, -122.3121936330665 47.69215982265001, -122.3148996331287 47.69217481711808, -122.3176076338589 47.69218981126802, -122.3176026371634 47.69310081138131, -122.3175986409556 47.69401181101837, -122.3175946459396 47.69492281059896, -122.3175896500855 47.69583381057754, -122.3175856541985 47.69674381062931, -122.3148416534872 47.69672581555246, -122.3120966540342 47.69670682102498, -122.3094576526792 47.69668782614531, -122.3094696486729 47.69577782626757, -122.3094826453943 47.69486882723179))",273.59632527804763,21.522988505747126,2.435483870967742,4.504761904761905,1.2,4.818181818181818
74,530330021001,002100,1,Block Group 1,+47.6962622,-122.2939347,2100,2100.1,2100.1,140.28513063,140.29432717,0.0,0,002100,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",659.0,1506.0,629.0,827.0,140.29699707,0.0,140.29699707,140.297,0.52956,0.797506,127.73,233.343315836,12,19,19,18,17.5,"POLYGON ((-122.290694627529 47.69092586506041, -122.2907136245527 47.69020286516644, -122.2933956250032 47.69021785974545, -122.2950396251476 47.69022785664593, -122.2960226242645 47.69023485466511, -122.2960846239745 47.69023485414209, -122.2960666276886 47.69094285395613, -122.2960386309481 47.69166385442399, -122.2960086347805 47.6923848535239, -122.2959796369617 47.69310485381032, -122.2959496407301 47.69386585340469, -122.2959626450634 47.6947738539162, -122.295976649372 47.69568285360704, -122.295988652562 47.69659085340297, -122.2960186574277 47.69749885244813, -122.2960646614916 47.69841085265598, -122.2988106611942 47.69842784742704, -122.2988286645532 47.6993358467705, -122.2988456693288 47.70024484667584, -122.3013186685362 47.70025684201691, -122.2999216732687 47.70115684438379, -122.2997146735611 47.70115584434424, -122.2960346736028 47.70114285213585, -122.2953326728338 47.70113985393091, -122.2941346729365 47.70113485619473, -122.2938006724489 47.70113285689767, -122.2934236734295 47.70113185720683, -122.2929616724643 47.70112985860322, -122.2922186729376 47.70112786009442, -122.2913116731965 47.70112386137971, -122.2909696734126 47.70112286199973, -122.2907026727913 47.70112186259573, -122.2906816708627 47.70067686283227, -122.2906606687844 47.70020586295233, -122.2906206646977 47.69935986311872, -122.2906176642962 47.69929186326922, -122.2905726604033 47.69834786330955, -122.2905726563515 47.69745886410711, -122.2905856537661 47.69670686358469, -122.290580652915 47.69655386402201, -122.290567650147 47.69599186394332, -122.2905766485163 47.69564486390055, -122.2905856473537 47.69528686448723, -122.2905986451204 47.69474186444914, -122.2906086432532 47.69454086408079, -122.2906226410196 47.69382086455822, -122.290640636714 47.69309686465848, -122.290658634626 47.69237386414764, -122.2906766306497 47.69164986417643, -122.290694627529 47.69092586506041))",252.0508352512175,20.73746312684366,1.5869565217391304,2.8828828828828827,1.4603174603174602,6.30718954248366
75,530330021002,002100,2,Block Group 2,+47.6975256,-122.3007329,2100,2100.2,2100.2,87.78955751,87.79555345,0.0,0,002100,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",427.0,897.0,410.0,407.0,87.8,0.0,87.7970123291,87.797,0.677537,0.55355,84.4311,363.944007824,16,11,17,14,14.833,"POLYGON ((-122.295976649372 47.69568285360704, -122.2959626450634 47.6947738539162, -122.2987426453988 47.69479284763085, -122.3015216450204 47.69481184223701, -122.3015296491315 47.6957208424214, -122.3041766495306 47.6957398368804, -122.3053616491366 47.69574883474395, -122.3056936496356 47.69575083366149, -122.3057136500861 47.69599383406819, -122.3057466513983 47.69639383366735, -122.3057356527952 47.69654883362885, -122.3056906545513 47.69689183379352, -122.3055986560408 47.69724283394543, -122.3054666577284 47.69756883441357, -122.3052076586732 47.69801983408101, -122.3048516612636 47.69846983550288, -122.3041296653784 47.6993168362025, -122.3033176689029 47.70027183799327, -122.3025516728592 47.70117183926991, -122.3011536727927 47.70116184188697, -122.2999216732687 47.70115684438379, -122.3013186685362 47.70025684201691, -122.2988456693288 47.70024484667584, -122.2988286645532 47.6993358467705, -122.2988106611942 47.69842784742704, -122.2960646614916 47.69841085265598, -122.2960186574277 47.69749885244813, -122.295988652562 47.69659085340297, -122.295976649372 47.69568285360704))",159.43952553001006,22.94303797468354,2.36,3.4356435643564356,1.7560975609756098,8.252100840336135
76,530330021003,002100,3,Block Group 3,+47.6924853,-122.3011618,2100,2100.3,2100.3,109.31635284,109.32436266,0.0,0,002100,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",684.0,1404.0,639.0,670.0,109.325500488,0.0,109.325500488,109.326,0.222211,0.611526,117.112,288.287878274,4,13,18,17,14.5,"POLYGON ((-122.2960666276886 47.69094285395613, -122.2960846239745 47.69023485414209, -122.2973726247114 47.69024185207386, -122.2973806208206 47.68942585225442, -122.3014776212986 47.68945084419605, -122.3014526226167 47.68968984408491, -122.3015586235014 47.68998384360938, -122.301669624437 47.69026784346023, -122.3041656249484 47.69028483798343, -122.3057166247957 47.69029583529571, -122.3068536249421 47.69030383309746, -122.3079296246374 47.69031083126705, -122.3081696246232 47.69031283082942, -122.3068486291256 47.69123583331246, -122.3064696304955 47.69150283393291, -122.3062496314834 47.69168183429809, -122.3060546324973 47.69187283477114, -122.3058566327104 47.69211483505984, -122.305711634303 47.69234183493037, -122.3056046343463 47.69256283548463, -122.305527636416 47.69278983553026, -122.3054806365172 47.69302183482998, -122.3054646382529 47.69331083528238, -122.3055206404879 47.6939308352753, -122.3056066445392 47.69484083466958, -122.3056936496356 47.69575083366149, -122.3053616491366 47.69574883474395, -122.3041766495306 47.6957398368804, -122.3015296491315 47.6957208424214, -122.3015216450204 47.69481184223701, -122.2987426453988 47.69479284763085, -122.2959626450634 47.6947738539162, -122.2959496407301 47.69386585340469, -122.2959796369617 47.69310485381032, -122.2960086347805 47.6923848535239, -122.2960386309481 47.69166385442399, -122.2960666276886 47.69094285395613))",394.461144507263,22.88659793814433,5.666666666666667,8.284615384615385,1.76,7.019736842105263
77,530330022001,002200,1,Block Group 1,+47.7017757,-122.2834575,2200,2200.1,2200.1,152.23473342,152.2445905,0.0,0,002200,033,53,500,"Seattle-Tacoma-Olympia, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",606.0,1485.0,586.0,652.0,152.247665405,0.0,152.247665405,152.248,0.398821,0.477668,130.356,829.703958087,8,9,15,18,13.833,"POLYGON ((-122.278312690871 47.70507888753978, -122.2779246884346 47.70458988830746, -122.2777776873218 47.70436388789035, -122.2776866858932 47.70412588878634, -122.2776506852459 47.70388288821242, -122.2776656804923 47.70295588854487, -122.2776816772119 47.70199988856505, -122.277694673294 47.70124688903874, -122.2776966726077 47.70114788872704, -122.2777276650616 47.69934088905584, -122.2777546585492 47.69779188910051, -122.2777116573931 47.69756088964404, -122.2776536567077 47.69740188933842, -122.2779916563614 47.69737588871439, -122.2782726563876 47.69736788817514, -122.2783556562075 47.69736488832054, -122.2800176557592 47.69737788476868, -122.2813576561394 47.69738788190775, -122.2817436569987 47.69739088122368, -122.28269865681 47.69739887971711, -122.2827046614657 47.69847887912976, -122.2826796624479 47.69865787883251, -122.28247066424 47.69907287936398, -122.282447664231 47.69923787929309, -122.2824766654994 47.69940287930436, -122.282536666211 47.6995298794666, -122.282628666114 47.69964787891996, -122.2829606673664 47.69994387853099, -122.2831196690507 47.70008587855946, -122.2839076679704 47.7000928762362, -122.2845826679883 47.70009887561324, -122.2849456682028 47.70014987436262, -122.2853496681993 47.70015587374806, -122.2880046686313 47.70018086875841, -122.2906606687844 47.70020586295233, -122.2906816708627 47.70067686283227, -122.2907026727913 47.70112186259573, -122.2907846813013 47.70286786262279, -122.2907896817075 47.70296186218543, -122.2907936822039 47.70304986253595, -122.2908336850634 47.70391086209679, -122.2908746897614 47.70478486146085, -122.2892206886893 47.7047648652721, -122.2881476888041 47.70475186761703, -122.2867836885281 47.70473587034046, -122.285475689161 47.70471987296666, -122.2849366890454 47.70471287415894, -122.2834516889418 47.70469587690648, -122.2827766883325 47.70468787838345, -122.2824136893229 47.7046828793579, -122.2809376891194 47.70466488216204, -122.2807116890602 47.70467888253383, -122.279836689817 47.70486488413577, -122.2796686897562 47.70489088467826, -122.2793036900881 47.70494488562042, -122.2785496897991 47.70501388684796, -122.278312690871 47.70507888753978))",324.5476515049422,21.5819209039548,1.4583333333333333,1.96875,1.553191489361702,6.459016393442623
